registro_date_1;registro_time_1;registro_float_1;registro_float_2
2017-10-19;19:40:00;72.278.483.333.333;52.717.920.833.333
2017-10-19;19:45:00;67.143.358.333.333;49.225.683.333.333
2017-10-19;19:50:00;60.809.345.833.333;45.395.433.333.333
2017-10-19;19:55:00;57.022.616.666.667;43.540.479.166.667
2017-10-19;20:00:00;56.539.045.833.333;429627.5
2017-10-19;20:05:00;57.621.116.666.667;43.758.716.666.667
2017-10-19;20:10:00;57.393.491.666.667;437025.25
2017-10-19;20:15:00;57.608.641.666.667;43.681.920.833.333
2017-10-19;20:20:00;56.914.420.833.333;43.040.329.166.667
2017-10-19;20:25:00;56.596.645.833.333;42.678.166.666.667
2017-10-19;20:30:00;53.462.204.166.667;395923.25
2017-10-19;20:35:00;53.603.254.166.667;39.850.333.333.333
2017-10-19;20:40:00;53.822.845.833.333;399189.5
2017-10-19;20:45:00;55.559.345.833.333;415937
2017-10-19;20:50:00;59.678.983.333.333;449.758.125
2017-10-19;20:55:00;62.118.904.166.667;47.414.479.166.667
2017-10-19;21:00:00;61.997.458.333.333;47.227.704.166.667
2017-10-19;21:05:00;589.543.875;44.779.870.833.333
2017-10-19;21:10:00;58.036.054.166.667;44.148.354.166.667
2017-10-19;21:15:00;57.484.754.166.667;434.892.375
2017-10-19;21:20:00;575039;43.633.070.833.333
2017-10-19;21:25:00;54.304.633.333.333;408.930.375
2017-10-19;21:30:00;521.643.875;38.846.683.333.333
2017-10-19;21:35:00;56.077.270.833.333;42.960.858.333.333
2017-10-19;21:40:00;582388.25;447053.25
2017-10-19;21:45:00;581091.25;44.621.516.666.667
2017-10-19;21:50:00;57.148.470.833.333;43.454.295.833.333
2017-10-19;21:55:00;58.273.366.666.667;44.315.379.166.667
2017-10-19;22:00:00;564593.25;42.598.479.166.667
2017-10-19;22:05:00;56.194.033.333.333;42.370.391.666.667
2017-10-19;22:10:00;560641;42.322.704.166.667
2017-10-19;22:15:00;55.976.416.666.667;42.445.016.666.667
2017-10-19;22:20:00;56.005.404.166.667;42.727.879.166.667
2017-10-19;22:25:00;55.264.720.833.333;41.877.720.833.333
2017-10-19;22:30:00;55.062.966.666.667;41.789.658.333.333
2017-10-19;22:35:00;56.891.833.333.333;432.692.375
2017-10-19;22:40:00;55.577.354.166.667;419.644.625
2017-10-19;22:45:00;551.469.625;41.991.304.166.667
2017-10-19;22:50:00;54.973.279.166.667;417.392.125
2017-10-19;22:55:00;58.007.454.166.667;43.794.541.666.667
2017-10-19;23:00:00;597054;457025.25
2017-10-19;23:05:00;60.195.229.166.667;46.016.016.666.667
2017-10-19;23:10:00;592810.75;45.303.129.166.667
2017-10-19;23:15:00;594.635.125;45.320.683.333.333
2017-10-19;23:20:00;584201;44.516.945.833.333
2017-10-19;23:25:00;59.391.004.166.667;45.718.995.833.333
2017-10-19;23:30:00;60.238.741.666.667;465354
2017-10-19;23:35:00;607764.75;46.826.095.833.333
2017-10-19;23:40:00;59.628.283.333.333;46.401.433.333.333
2017-10-19;23:45:00;61.549.170.833.333;47.380.958.333.333
2017-10-19;23:50:00;651676;51.495.479.166.667
2017-10-19;23:55:00;66.721.983.333.333;53.229.770.833.333
2017-10-20;00:00:00;662.080.125;53.241.370.833.333
2017-10-20;00:05:00;67.271.745.833.333;54.070.154.166.667
2017-10-20;00:10:00;672.356.625;534076.5
2017-10-20;00:15:00;65.649.683.333.333;52.125.533.333.333
2017-10-20;00:20:00;666.986.625;53.496.208.333.333
2017-10-20;00:25:00;660.071.875;528189.5
2017-10-20;00:30:00;65.965.758.333.333;527.493.875
2017-10-20;00:35:00;66.308.895.833.333;526602.5
2017-10-20;00:40:00;67.244.395.833.333;53.983.170.833.333
2017-10-20;00:45:00;66.732.620.833.333;532342
2017-10-20;00:50:00;641637.75;50.481.945.833.333
2017-10-20;00:55:00;601.437.125;46.086.441.666.667
2017-10-20;01:00:00;64.727.408.333.333;48.952.020.833.333
2017-10-20;01:05:00;63.753.383.333.333;47.988.770.833.333
2017-10-20;01:10:00;64.795.308.333.333;490399.25
2017-10-20;01:15:00;64.636.933.333.333;48.780.741.666.667
2017-10-20;01:20:00;64.535.933.333.333;48.444.145.833.333
2017-10-20;01:25:00;64.088.145.833.333;482.278.625
2017-10-20;01:30:00;64.216.633.333.333;48.194.445.833.333
2017-10-20;01:35:00;660.263.125;49.948.229.166.667
2017-10-20;01:40:00;75.148.416.666.667;548302
2017-10-20;01:45:00;79.100.441.666.667;60.277.804.166.667
2017-10-20;01:50:00;783441.5;59.121.254.166.667
2017-10-20;01:55:00;80.547.333.333.333;611180.5
2017-10-20;02:00:00;80.165.716.666.667;60.909.816.666.667
2017-10-20;02:05:00;759394.25;56.524.833.333.333
2017-10-20;02:10:00;733116.5;533626.75
2017-10-20;02:15:00;73.590.133.333.333;543.764.125
2017-10-20;02:20:00;74.075.858.333.333;55.492.854.166.667
2017-10-20;02:25:00;75.035.833.333.333;56.660.704.166.667
2017-10-20;02:30:00;75.994.366.666.667;572957
2017-10-20;02:35:00;741089;55.590.479.166.667
2017-10-20;02:40:00;73.762.816.666.667;553.290.375
2017-10-20;02:45:00;74.819.841.666.667;562449.25
2017-10-20;02:50:00;72.904.833.333.333;53.867.379.166.667
2017-10-20;02:55:00;76.837.866.666.667;57.088.083.333.333
2017-10-20;03:00:00;78.272.633.333.333;590.396.875
2017-10-20;03:05:00;77.562.433.333.333;58.553.829.166.667
2017-10-20;03:10:00;77.519.408.333.333;577292.5
2017-10-20;03:15:00;77.801.283.333.333;579131
2017-10-20;03:20:00;72.175.841.666.667;56.796.854.166.667
2017-10-20;03:25:00;75.883.966.666.667;56.392.454.166.667
2017-10-20;03:30:00;755094.75;56.041.954.166.667
2017-10-20;03:35:00;75.550.966.666.667;559.140.625
2017-10-20;03:40:00;75.518.308.333.333;56.107.329.166.667
2017-10-20;03:45:00;757592;56.695.458.333.333
2017-10-20;03:50:00;76.183.558.333.333;57.195.904.166.667
2017-10-20;03:55:00;76.151.333.333.333;57.064.616.666.667
2017-10-20;04:00:00;74.784.533.333.333;56.120.866.666.667
2017-10-20;04:05:00;74.484.116.666.667;55.209.533.333.333
2017-10-20;04:10:00;767395;56.817.179.166.667
2017-10-20;04:15:00;76.008.733.333.333;56.398.295.833.333
2017-10-20;04:20:00;711635.25;561.806.625
2017-10-20;04:25:00;75.624.916.666.667;564523
2017-10-20;04:30:00;76.979.483.333.333;57.913.216.666.667
2017-10-20;04:35:00;75.083.908.333.333;57.245.295.833.333
2017-10-20;04:40:00;75.272.741.666.667;549.334.625
2017-10-20;04:45:00;75.810.858.333.333;56.409.033.333.333
2017-10-20;04:50:00;70.803.366.666.667;55.120.795.833.333
2017-10-20;04:55:00;747891.75;55.440.383.333.333
2017-10-20;05:00:00;75.346.833.333.333;56.147.354.166.667
2017-10-20;05:05:00;76.600.416.666.667;57.470.166.666.667
2017-10-20;05:10:00;80.811.308.333.333;62.085.154.166.667
2017-10-20;05:15:00;792019.25;606.096.625
2017-10-20;05:20:00;80.330.108.333.333;613.446.875
2017-10-20;05:25:00;792675.25;60.114.658.333.333
2017-10-20;05:30:00;79.554.416.666.667;605.938.375
2017-10-20;05:35:00;79.191.166.666.667;601373.25
2017-10-20;05:40:00;78.705.341.666.667;59.300.879.166.667
2017-10-20;05:45:00;799533;60.891.341.666.667
2017-10-20;05:50:00;79.476.433.333.333;607795
2017-10-20;05:55:00;78.909.241.666.667;599432.25
2017-10-20;06:00:00;78.955.166.666.667;59.716.858.333.333
2017-10-20;06:05:00;78.441.216.666.667;58.933.029.166.667
2017-10-20;06:10:00;775740.25;580.449.125
2017-10-20;06:15:00;78.314.591.666.667;58.883.666.666.667
2017-10-20;06:20:00;78.824.116.666.667;59.682.970.833.333
2017-10-20;06:25:00;767108.75;57.998.841.666.667
2017-10-20;06:30:00;77.442.791.666.667;58.307.341.666.667
2017-10-20;06:35:00;76.102.766.666.667;56.698.608.333.333
2017-10-20;06:40:00;76.219.266.666.667;56.910.941.666.667
2017-10-20;06:45:00;77.338.808.333.333;57.877.933.333.333
2017-10-20;06:50:00;76.389.916.666.667;570026
2017-10-20;06:55:00;77.896.958.333.333;58.876.545.833.333
2017-10-20;07:00:00;796635.5;60.825.454.166.667
2017-10-20;07:05:00;80.442.591.666.667;60.961.941.666.667
2017-10-20;07:10:00;80.674.816.666.667;611611.75
2017-10-20;07:15:00;806316;61.447.141.666.667
2017-10-20;07:20:00;774814.25;58.635.533.333.333
2017-10-20;07:25:00;727897.75;553025.5
2017-10-20;07:30:00;746620;573.096.875
2017-10-20;07:35:00;74.569.466.666.667;57.158.166.666.667
2017-10-20;07:40:00;73.099.316.666.667;55.621.308.333.333
2017-10-20;07:45:00;73.806.191.666.667;563.033.125
2017-10-20;07:50:00;73.347.966.666.667;55.907.070.833.333
2017-10-20;07:55:00;68.002.495.833.333;52.622.529.166.667
2017-10-20;08:00:00;633.838.875;493999.25
2017-10-20;08:05:00;615819;473.256.375
2017-10-20;08:10:00;57.921.370.833.333;44.103.458.333.333
2017-10-20;08:15:00;60.453.904.166.667;47.345.545.833.333
2017-10-20;08:20:00;63.235.983.333.333;49.972.979.166.667
2017-10-20;08:25:00;625.962.625;49.402.354.166.667
2017-10-20;08:30:00;644654.5;506100.5
2017-10-20;08:35:00;72.558.416.666.667;55.707.495.833.333
2017-10-20;08:40:00;72.474.691.666.667;56.229.258.333.333
2017-10-20;08:45:00;77.172.916.666.667;60.382.829.166.667
2017-10-20;08:50:00;761374.5;59.440.204.166.667
2017-10-20;08:55:00;74.852.366.666.667;58.093.620.833.333
2017-10-20;09:00:00;75.858.833.333.333;58.931.366.666.667
2017-10-20;09:05:00;73.998.941.666.667;57.494.854.166.667
2017-10-20;09:10:00;72.650.316.666.667;56.427.166.666.667
2017-10-20;09:15:00;75.567.208.333.333;588.943.625
2017-10-20;09:20:00;78.033.716.666.667;612.034.625
2017-10-20;09:25:00;78.022.591.666.667;61.333.883.333.333
2017-10-20;09:30:00;74.414.866.666.667;573.513.375
2017-10-20;09:35:00;73.927.916.666.667;57.001.016.666.667
2017-10-20;09:40:00;766126;59.608.816.666.667
2017-10-20;09:45:00;73.148.058.333.333;55.950.708.333.333
2017-10-20;09:50:00;735691.75;564.100.125
2017-10-20;09:55:00;70.501.508.333.333;53.812.495.833.333
2017-10-20;10:00:00;724217.25;55.211.108.333.333
2017-10-20;10:05:00;74.029.833.333.333;57.002.291.666.667
2017-10-20;10:10:00;690694.25;52.918.495.833.333
2017-10-20;10:15:00;63.351.395.833.333;488032
2017-10-20;10:20:00;624108.25;481.327.375
2017-10-20;10:25:00;639422.5;495710
2017-10-20;10:30:00;67.158.066.666.667;524592.5
2017-10-20;10:35:00;66.256.908.333.333;51.386.929.166.667
2017-10-20;10:40:00;63.922.216.666.667;49.119.708.333.333
2017-10-20;10:45:00;63.060.445.833.333;48.179.666.666.667
2017-10-20;10:50:00;71.913.341.666.667;550.179.125
2017-10-20;10:55:00;71.859.166.666.667;54.523.316.666.667
2017-10-20;11:00:00;70.564.608.333.333;53.208.866.666.667
2017-10-20;11:05:00;700553.25;52.920.808.333.333
2017-10-20;11:10:00;736609.75;57.761.391.666.667
2017-10-20;11:15:00;69.552.004.166.667;53.822.720.833.333
2017-10-20;11:20:00;65.909.520.833.333;51.330.091.666.667
2017-10-20;11:25:00;59.371.216.666.667;45.735.654.166.667
2017-10-20;11:30:00;576.245.625;44.408.354.166.667
2017-10-20;11:35:00;60.243.495.833.333;47.066.391.666.667
2017-10-20;11:40:00;657783.5;52.761.020.833.333
2017-10-20;11:45:00;64.102.158.333.333;50.155.833.333.333
2017-10-20;11:50:00;67.850.983.333.333;542.157.375
2017-10-20;11:55:00;65.305.783.333.333;51.002.595.833.333
2017-10-20;12:00:00;64.930.891.666.667;510.484.125
2017-10-20;12:05:00;67.857.916.666.667;541266.5
2017-10-20;12:10:00;69.884.791.666.667;55.573.883.333.333
2017-10-20;12:15:00;63.765.391.666.667;516540.25
2017-10-20;12:20:00;716729.5;587.651.625
2017-10-20;12:25:00;63.043.620.833.333;49.948.154.166.667
2017-10-20;12:30:00;61.707.245.833.333;48.664.291.666.667
2017-10-20;12:35:00;62.886.583.333.333;49.057.104.166.667
2017-10-20;12:40:00;612046.25;46.990.866.666.667
2017-10-20;12:45:00;624285.5;47.504.720.833.333
2017-10-20;12:50:00;65.160.345.833.333;50.477.583.333.333
2017-10-20;12:55:00;672.697.125;50.956.816.666.667
2017-10-20;13:00:00;71.703.708.333.333;55.215.841.666.667
2017-10-20;13:05:00;752507.25;58.639.220.833.333
2017-10-20;13:10:00;74.383.291.666.667;57.478.066.666.667
2017-10-20;13:15:00;75.029.183.333.333;58.123.216.666.667
2017-10-20;13:20:00;71.436.383.333.333;554.415.625
2017-10-20;13:25:00;67.372.483.333.333;51.471.858.333.333
2017-10-20;13:30:00;714620.5;55.122.120.833.333
2017-10-20;13:35:00;710410.25;552519
2017-10-20;13:40:00;66.618.891.666.667;50.363.083.333.333
2017-10-20;13:45:00;54.611.333.333.333;41.073.095.833.333
2017-10-20;13:50:00;55.425.370.833.333;41.642.954.166.667
2017-10-20;13:55:00;57.281.895.833.333;44.430.879.166.667
2017-10-20;14:00:00;58.345.041.666.667;44.668.654.166.667
2017-10-20;14:05:00;657398.25;49.636.004.166.667
2017-10-20;14:10:00;696.641.375;522.328.625
2017-10-20;14:15:00;69.109.404.166.667;514.337.625
2017-10-20;14:20:00;68.826.741.666.667;51.388.791.666.667
2017-10-20;14:25:00;69.971.791.666.667;53.014.070.833.333
2017-10-20;14:30:00;66.556.308.333.333;49.506.958.333.333
2017-10-20;14:35:00;67.434.829.166.667;50.067.916.666.667
2017-10-20;14:40:00;81.077.258.333.333;65.558.870.833.333
2017-10-20;14:45:00;80.895.283.333.333;64.388.291.666.667
2017-10-20;14:50:00;74.656.158.333.333;558.936.375
2017-10-20;14:55:00;78.031.258.333.333;57.505.304.166.667
2017-10-20;15:00:00;64.054.658.333.333;480.765.375
2017-10-20;15:05:00;59.368.533.333.333;441737.5
2017-10-20;15:10:00;662.734.625;52.261.454.166.667
2017-10-20;15:15:00;70.284.833.333.333;533549
2017-10-20;15:20:00;68.958.283.333.333;53.160.533.333.333
2017-10-20;15:25:00;676655.5;52.081.383.333.333
2017-10-20;15:30:00;690.579.375;52.849.733.333.333
2017-10-20;15:35:00;64.823.870.833.333;50.114.320.833.333
2017-10-20;15:40:00;66.970.679.166.667;509725.75
2017-10-20;15:45:00;694.779.875;530.074.375
2017-10-20;15:50:00;69.727.141.666.667;533.057.875
2017-10-20;15:55:00;606195.5;46.838.066.666.667
2017-10-20;16:00:00;592744.25;45.999.616.666.667
2017-10-20;16:05:00;55.673.566.666.667;42.583.479.166.667
2017-10-20;16:10:00;60.031.879.166.667;46.008.104.166.667
2017-10-20;16:15:00;62.602.354.166.667;47.604.233.333.333
2017-10-20;16:20:00;645363.25;49.090.295.833.333
2017-10-20;16:25:00;649.444.875;493.114.125
2017-10-20;16:30:00;63.438.558.333.333;479.483.375
2017-10-20;16:35:00;61.099.745.833.333;464075.75
2017-10-20;16:40:00;619.246.375;46.865.783.333.333
2017-10-20;16:45:00;63.908.720.833.333;47.021.491.666.667
2017-10-20;16:50:00;68.277.308.333.333;494.745.125
2017-10-20;16:55:00;670577.75;485.463.625
2017-10-20;17:00:00;70.833.058.333.333;52.802.054.166.667
2017-10-20;17:05:00;71.412.416.666.667;54.173.104.166.667
2017-10-20;17:10:00;694.280.625;53.387.679.166.667
2017-10-20;17:15:00;72.837.441.666.667;55.921.341.666.667
2017-10-20;17:20:00;728757.25;557556.5
2017-10-20;17:25:00;72.369.341.666.667;55.348.933.333.333
2017-10-20;17:30:00;72.365.041.666.667;55.338.295.833.333
2017-10-20;17:35:00;73.586.541.666.667;565.205.125
2017-10-20;17:40:00;723322.25;54.233.391.666.667
2017-10-20;17:45:00;71.667.858.333.333;534.735.125
2017-10-20;17:50:00;627970.25;47.526.804.166.667
2017-10-20;17:55:00;62.918.554.166.667;47.750.595.833.333
2017-10-20;18:00:00;614.366.625;46.182.679.166.667
2017-10-20;18:05:00;606402.5;45.623.083.333.333
2017-10-20;18:10:00;60.647.454.166.667;45.277.483.333.333
2017-10-20;18:15:00;611004.5;45.742.195.833.333
2017-10-20;18:20:00;612834.25;45.871.516.666.667
2017-10-20;18:25:00;61.733.304.166.667;46.309.320.833.333
2017-10-20;18:30:00;72.789.858.333.333;585242.75
2017-10-20;18:35:00;76.499.016.666.667;621717.25
2017-10-20;18:40:00;76.156.716.666.667;620.250.125
2017-10-20;18:45:00;760440;61.345.879.166.667
2017-10-20;18:50:00;733220.75;579.507.875
2017-10-20;18:55:00;82.151.991.666.667;67.992.591.666.667
2017-10-20;19:00:00;84.371.083.333.333;70.168.041.666.667
2017-10-20;19:05:00;76.255.208.333.333;61.013.329.166.667
2017-10-20;19:10:00;75.070.516.666.667;605126
2017-10-20;19:15:00;671.373.375;52.037.454.166.667
2017-10-20;19:20:00;689112.25;531.174.875
2017-10-20;19:25:00;67.124.433.333.333;51.676.620.833.333
2017-10-20;19:30:00;66.496.045.833.333;50.628.370.833.333
2017-10-20;19:35:00;652914.25;49.682.870.833.333
2017-10-20;19:40:00;63.192.604.166.667;47.570.333.333.333
2017-10-20;19:45:00;64.409.033.333.333;486619.75
2017-10-20;19:50:00;65.711.354.166.667;50.109.458.333.333
2017-10-20;19:55:00;65.816.041.666.667;50.048.716.666.667
2017-10-20;20:00:00;657971.5;501.756.875
2017-10-20;20:05:00;66.487.104.166.667;50.876.416.666.667
2017-10-20;20:10:00;66.341.270.833.333;50.434.558.333.333
2017-10-20;20:15:00;67.585.141.666.667;517109
2017-10-20;20:20:00;67.088.129.166.667;51.313.104.166.667
2017-10-20;20:25:00;67.620.079.166.667;51.978.445.833.333
2017-10-20;20:30:00;68.117.008.333.333;527455.5
2017-10-20;20:35:00;70.941.308.333.333;555.731.875
2017-10-20;20:40:00;677605;52.418.320.833.333
2017-10-20;20:45:00;68.229.733.333.333;52.940.041.666.667
2017-10-20;20:50:00;65.776.170.833.333;50.482.841.666.667
2017-10-20;20:55:00;64.786.229.166.667;49.625.916.666.667
2017-10-20;21:00:00;64.720.591.666.667;49.664.529.166.667
2017-10-20;21:05:00;66.543.716.666.667;520964.5
2017-10-20;21:10:00;66.021.508.333.333;49.881.420.833.333
2017-10-20;21:15:00;64.873.704.166.667;49.931.083.333.333
2017-10-20;21:20:00;649638.75;49.399.479.166.667
2017-10-20;21:25:00;65.031.370.833.333;496.485.875
2017-10-20;21:30:00;652590.75;499.243.375
2017-10-20;21:35:00;64.921.620.833.333;49.501.379.166.667
2017-10-20;21:40:00;652.909.375;50.023.029.166.667
2017-10-20;21:45:00;63.994.970.833.333;48.673.354.166.667
2017-10-20;21:50:00;58.519.008.333.333;450.376.875
2017-10-20;21:55:00;56.626.183.333.333;42.831.116.666.667
2017-10-20;22:00:00;55.284.620.833.333;416483
2017-10-20;22:05:00;55.747.370.833.333;42.070.958.333.333
2017-10-20;22:10:00;54.835.970.833.333;412.737.125
2017-10-20;22:15:00;55.410.470.833.333;41.527.645.833.333
2017-10-20;22:20:00;56.153.529.166.667;421.734.125
2017-10-20;22:25:00;55.894.191.666.667;41.854.458.333.333
2017-10-20;22:30:00;556259.75;416154.25
2017-10-20;22:35:00;551.079.375;411494.5
2017-10-20;22:40:00;554.299.625;41.340.129.166.667
2017-10-20;22:45:00;55.711.716.666.667;419842.75
2017-10-20;22:50:00;58.870.404.166.667;45.185.316.666.667
2017-10-20;22:55:00;60.792.383.333.333;46.937.191.666.667
2017-10-20;23:00:00;59.985.454.166.667;46.156.066.666.667
2017-10-20;23:05:00;60.807.270.833.333;47.988.345.833.333
2017-10-20;23:10:00;61.654.458.333.333;48.480.858.333.333
2017-10-20;23:15:00;607437.75;47.612.070.833.333
2017-10-20;23:20:00;60.861.933.333.333;47.959.904.166.667
2017-10-20;23:25:00;61.286.291.666.667;47.893.495.833.333
2017-10-20;23:30:00;61.884.820.833.333;48.672.420.833.333
2017-10-20;23:35:00;61.421.245.833.333;48.291.391.666.667
2017-10-20;23:40:00;621452.25;487814.75
2017-10-20;23:45:00;71.245.608.333.333;54.470.195.833.333
2017-10-20;23:50:00;71.030.633.333.333;548688.25
2017-10-20;23:55:00;70.370.366.666.667;53.800.695.833.333
2017-10-21;00:00:00;69.662.041.666.667;53.419.854.166.667
2017-10-21;00:05:00;685834.25;529794
2017-10-21;00:10:00;63.517.954.166.667;49.643.983.333.333
2017-10-21;00:15:00;62.453.879.166.667;471330.25
2017-10-21;00:20:00;78.864.558.333.333;661.741.375
2017-10-21;00:25:00;1103712;969044
2017-10-21;00:30:00;1055396.5;886602.5
2017-10-21;00:35:00;104.002.333.333.333;870625.5
2017-10-21;00:40:00;98.955.716.666.667;81.914.183.333.333
2017-10-21;00:45:00;972748;80.038.433.333.333
2017-10-21;00:50:00;971440;795697.75
2017-10-21;00:55:00;97.556.308.333.333;79.820.233.333.333
2017-10-21;01:00:00;951143.75;77.368.533.333.333
2017-10-21;01:05:00;95.351.166.666.667;77.361.366.666.667
2017-10-21;01:10:00;94.939.916.666.667;77.038.583.333.333
2017-10-21;01:15:00;95.082.166.666.667;772119.25
2017-10-21;01:20:00;95.207.266.666.667;77.272.466.666.667
2017-10-21;01:25:00;959349;779796
2017-10-21;01:30:00;94.765.141.666.667;773319
2017-10-21;01:35:00;95.174.308.333.333;776812
2017-10-21;01:40:00;94.604.466.666.667;771673.75
2017-10-21;01:45:00;93.604.433.333.333;763753.25
2017-10-21;01:50:00;94.990.066.666.667;77.285.283.333.333
2017-10-21;01:55:00;926049.5;74.975.966.666.667
2017-10-21;02:00:00;93.563.366.666.667;760951.75
2017-10-21;02:05:00;978249.75;80.426.141.666.667
2017-10-21;02:10:00;93.065.683.333.333;753454.5
2017-10-21;02:15:00;91.725.808.333.333;741088
2017-10-21;02:20:00;93.711.333.333.333;760876.25
2017-10-21;02:25:00;95.727.741.666.667;78.265.083.333.333
2017-10-21;02:30:00;93.386.391.666.667;75.887.483.333.333
2017-10-21;02:35:00;914189;73.668.791.666.667
2017-10-21;02:40:00;94.458.883.333.333;76.898.266.666.667
2017-10-21;02:45:00;100.230.891.666.667;82.968.491.666.667
2017-10-21;02:50:00;98.730.591.666.667;81.637.466.666.667
2017-10-21;02:55:00;931589.5;77.354.158.333.333
2017-10-21;03:00:00;868674.5;72.922.966.666.667
2017-10-21;03:05:00;85.614.758.333.333;71.644.658.333.333
2017-10-21;03:10:00;88.927.933.333.333;74.988.441.666.667
2017-10-21;03:15:00;865939.75;72.632.341.666.667
2017-10-21;03:20:00;86.923.016.666.667;731157
2017-10-21;03:25:00;84.463.691.666.667;70.512.183.333.333
2017-10-21;03:30:00;81.950.041.666.667;68.108.670.833.333
2017-10-21;03:35:00;85.215.783.333.333;71.119.641.666.667
2017-10-21;03:40:00;86.283.891.666.667;72.004.683.333.333
2017-10-21;03:45:00;85.029.183.333.333;70.929.983.333.333
2017-10-21;03:50:00;786599.25;663324.25
2017-10-21;03:55:00;82.213.858.333.333;69.893.783.333.333
2017-10-21;04:00:00;81.359.933.333.333;69.292.233.333.333
2017-10-21;04:05:00;78.748.191.666.667;66.598.983.333.333
2017-10-21;04:10:00;785995.5;675085.75
2017-10-21;04:15:00;77.636.758.333.333;64.272.020.833.333
2017-10-21;04:20:00;798663;67.482.033.333.333
